0;27249;-0.9552865;9.825804;-0.45968673
0;27269;-0.8439561;9.742006;-0.47524905
0;27290;-0.92416185;9.78989;-0.5363012
0;27312;-0.9552865;9.89763;-0.58897364
0;27332;-0.94451255;9.8677025;-0.5805939
0;27353;-0.8678981;9.753978;-0.5351041
0;27375;-0.92176765;9.855731;-0.62728083
0;27396;-0.89782566;9.809045;-0.59735334
0;27417;-0.81761986;9.739613;-0.5398925
0;27438;-0.92296475;9.822212;-0.5626374
0;27458;-0.8846575;9.868899;-0.5614403
0;27479;-0.8774749;9.818622;-0.581791
0;27503;-0.91099375;9.797073;-0.59974754
0;27524;-0.89902276;9.78989;-0.62368953
0;27545;-1.0019734;9.76116;-0.59735334
0;27567;-0.94092125;9.750386;-0.5602432
0;27586;-0.90021986;9.864111;-0.58897364
0;27608;-0.88944596;9.91798;-0.59495914
0;27630;-0.8379706;9.734824;-0.50038815
0;27650;-0.82719666;9.751583;-0.50996494
0;27671;-0.92535895;9.860519;-0.5781997
0;27694;-0.8343793;9.81503;-0.60333884
0;27713;-0.7745243;9.713276;-0.60453594
0;27737;-0.92296475;9.868899;-0.6404489
0;27751;-0.8631097;9.85214;-0.62608373
0;27770;-0.8571242;9.7563715;-0.50278234
0;27791;-0.8678981;9.825804;-0.6332663
0;27814;-0.82121116;9.871294;-0.60333884
0;27836;-0.8379706;9.8677025;-0.5434838
0;27862;-0.7302315;9.730036;-0.5518635
0;27883;-0.82599956;9.734824;-0.6847417
0;27904;-0.9876082;9.91798;-0.7445967
0;27926;-0.9828198;9.886856;-0.58777654
0;27948;-1.0007763;9.898827;-0.50038815
0;27969;-0.997185;9.928755;-0.51834464
0;27992;-0.92176765;9.787497;-0.39863458
0;28004;-1.0941502;9.980229;-0.4225766
0;28026;-1.2306197;10.048465;-0.5446809
0;28053;-1.5059528;9.967062;-0.6560113
0;28077;-1.1216835;9.988609;-0.8499416
0;28096;-0.8499416;10.257957;-0.51235914
0;28118;-0.18794483;10.006566;-0.011971008
0;28140;0.10055647;9.985018;-0.21188685
0;28162;0.2837129;9.849746;-0.6871359
0;28184;-0.41180268;9.713276;-0.90261406
0;28204;-1.2366052;9.464279;-1.0618285
0;28225;-1.8674773;9.239224;-0.93972415
0;28246;-2.3427265;8.719683;-0.5662287
0;28268;-2.4959552;8.7053175;-0.2908955
0;28289;-2.566584;9.172187;-0.055066638
0;28310;-2.1930888;9.112331;0.32561144
0;28333;-1.8842367;9.028535;0.5722142
0;28353;-1.7513585;9.257181;0.7038953
0;28375;-1.7705121;9.640253;0.6727707
0;28396;-1.8495208;9.80665;0.45130703
0;28416;-1.7142484;9.793482;0.15083471
0;28437;-2.1703439;9.437943;0.02633622
0;28458;-2.707842;9.685743;-0.6440403
0;28479;-2.920926;10.33098;-1.3120226
0;28500;-2.7748797;10.02572;-1.2210429
0;28523;-2.2421699;9.285912;-0.7565677
0;28544;-1.8650831;9.459491;-0.9959879
0;28563;-1.6567876;9.388862;-0.91817635
0;28587;-1.6759412;9.811439;-0.866701
0;28606;-2.0458453;10.350134;-0.32202014
0;28627;-0.20470424;10.473435;-1.3024458
0;28648;-1.769315;10.326192;-1.8950106
0;28668;-2.6420016;11.489774;-1.1923125
0;28691;-1.7633295;14.392743;0.4357447
