0;27250;0.5363012;4.367024;9.107543
0;27300;0.50757074;4.3861775;9.088389
0;27351;0.51714754;4.3766007;9.050082
0;27407;0.50757074;4.3766007;9.078813
0;27454;0.49799395;4.357447;9.097966
0;27504;0.47884035;4.3957543;9.069236
0;27554;0.49799395;4.357447;9.11712
0;27602;0.50757074;4.367024;9.097966
0;27654;0.47884035;4.357447;9.078813
0;27704;0.5267244;4.3766007;9.088389
0;27754;0.51714754;4.357447;9.088389
0;27804;0.50757074;4.367024;9.088389
0;27854;0.4405331;4.3478703;9.165004
0;27904;0.4309563;4.3957543;9.14585
0;27954;0.50757074;4.644751;9.289502
0;28004;0.45968673;4.8362875;9.222465
0;28055;0.45010993;6.2728086;8.561666
0;28104;-0.17238252;8.63828;6.895301
0;28153;-0.05746084;8.341399;7.517793
0;28204;0.7086837;6.0716953;7.9966335
0;28254;0.9864111;5.1523223;7.8625584
0;28304;0.78529817;5.00867;8.130709
0;28355;0.02873042;3.0933087;9.11712
0;28404;-0.19153613;2.633622;10.01734
0;28454;-0.33518824;1.733402;9.672575
0;28504;-0.545878;2.2218192;10.572795
0;28555;-1.3503298;5.650316;9.050082
0;28604;1.4556746;3.2848446;10.601525
0;28654;1.13964;4.5394063;9.643845
0;28704;0.038307227;4.5681367;9.519346
0;28754;-0.11492168;4.3957543;9.14585
0;28804;0.06703765;4.232949;9.184157
0;28854;-0.24899697;4.1276035;9.021352
0;28904;-0.095768064;4.060566;9.174581
0;28954;0.095768064;4.185065;9.174581
0;29004;0.2777274;4.3766007;9.021352
0;29054;-0.038307227;4.213795;9.040505
0;29104;0.095768064;4.3287168;9.011775
0;29154;0.61291564;4.807557;9.088389
0;29204;0.19153613;5.2480903;8.714894
0;29252;-0.33518824;5.2768207;8.676587
0;29302;0.7086837;4.31914;8.868123
0;29354;0.5650316;4.367024;9.155427
0;29404;0.545878;4.2904096;9.155427
0;29454;0.4213795;4.309563;9.184157
0;29504;0.39264908;4.1371803;9.232041
0;29554;1.0534488;4.501099;9.059659
0;29604;0.7469909;5.2385135;9.260772
0;29654;0.63206923;4.4244847;9.710882
0;29703;0.29688102;3.4572272;10.28549
0;29755;0.9576807;-0.33518824;11.147403
0;29804;0.4405331;-0.90021986;10.802638
0;29854;-0.15322891;0.79487497;9.576807
0;29904;-0.7278373;5.717354;9.021352
0;29954;0.12449849;5.4779334;7.2783732
0;30004;0.2681506;6.531382;6.933608
0;30054;-0.12449849;7.776367;4.7500963
0;30104;1.1204864;4.606444;10.477027
0;30154;0.18195933;4.7788267;9.11712
0;30204;0.16280572;4.7405195;9.452309
0;30254;0.23942018;4.4436383;9.155427
0;30304;0.17238252;4.4915223;9.040505
0;30355;0.12449849;4.548983;9.193734
0;30404;0.009576807;4.711789;9.174581
0;30454;0.34476504;3.9264908;9.097966
0;30504;0.60333884;4.309563;9.14585
0;30554;0.40222588;4.711789;9.375694
0;30604;1.0342951;4.1659107;9.030929
0;30654;0.8523358;4.0892963;9.059659
0;30704;0.35434186;4.357447;9.088389
0;30754;1.13964;4.1659107;9.097966
0;30804;0.80445176;4.2521024;9.184157
0;30854;0.7469909;4.357447;9.155427
0;30904;0.79487497;4.2999864;9.136273
0;30954;0.6607997;4.1946416;9.155427
0;31021;0.59376204;4.280833;9.078813
0;31053;0.89064306;4.55856;8.954314
0;31100;0.79487497;4.55856;8.973468
0;31150;0.4405331;4.817134;9.088389
0;31201;1.0247183;4.606444;8.954314
0;31256;0.91937345;4.8841715;8.983045
0;31304;0.32561144;4.0414124;9.433155
0;31354;1.043872;4.2904096;9.528923
0;31404;0.8331822;4.5777135;9.452309
0;31454;0.009576807;4.8841715;8.916007
0;31504;0;5.2768207;8.66701
0;31554;0.49799395;5.5737014;8.504205
0;31639;0.5267244;5.535394;8.37013
0;31661;0.81402856;4.5394063;8.868123
0;31700;0.40222588;3.5625722;8.724471
0;31751;0.60333884;4.2521024;8.714894
0;31801;0.6607997;3.5242648;8.954314
0;31857;0.5363012;4.309563;9.241618
0;31904;0.61291564;5.161899;9.251195
0;31954;0.45968673;5.142745;9.32781
0;32004;0.30645782;4.654328;9.11712
0;32054;0.38307226;4.721366;9.414001
0;32104;0.29688102;4.2425256;9.203311
0;32154;0.19153613;4.4244847;9.375694
0;32204;0.11492168;4.865018;9.490616
0;32254;0.30645782;4.1371803;8.695741
0;32304;-0.009576807;4.9320555;9.346964
0;32354;-0.02873042;5.650316;9.059659
0;32404;0.19153613;8.456321;5.583278
0;32454;-0.36391866;7.97748;6.4260373
0;32504;0.34476504;4.3766007;9.595961
0;32555;-0.047884032;3.8115692;9.289502
0;32604;-0.009576807;4.232949;9.184157
0;32654;0.79487497;4.7788267;8.992621
0;32704;0.90979666;4.5202527;9.165004
0;32754;0.2873042;4.367024;9.050082
0;32804;0.6703765;4.606444;9.078813
0;32854;0.89064306;4.414908;9.126697
0;32904;0.6799533;4.4436383;9.14585
0;32954;0.7565677;4.367024;9.059659
0;33004;0.8810662;4.4915223;8.983045
0;33063;0.6991069;4.4436383;9.069236
0;33102;0.6703765;4.367024;9.059659
0;33154;0.61291564;4.3287168;9.126697
0;33204;0.37349546;4.501099;9.002198
0;33254;0.49799395;4.405331;9.040505
0;33304;0.41180268;4.462792;9.040505
0;33354;0.8619126;4.261679;9.241618
0;33405;0.7661445;4.5394063;9.021352
0;33454;0.7374141;4.280833;9.251195
0;33504;0.94810385;4.510676;8.983045
0;33554;0.82360536;4.3861775;9.193734
0;33604;0.93852705;4.721366;8.887277
0;33654;0.5650316;4.7405195;8.973468
0;33704;0.8523358;4.8362875;8.686164
0;33754;0.8331822;4.7022123;8.829816
0;33804;0.7086837;4.9799395;9.212888
0;33854;0.9576807;5.21936;8.916007
0;33904;0.89064306;5.4204726;8.801085
0;33954;0.5650316;5.995081;8.054094
