0;28815;-0.9588778;9.722853;-0.6955156
0;28836;-0.91578215;9.753978;-0.7661445
0;28856;-0.94451255;9.703699;-0.81642276
0;28877;-0.9828198;9.725247;-0.9588778
0;28901;-1.3084313;9.829395;-1.2761095
0;28922;-1.7812861;10.048465;-1.2761095
0;28943;-1.520318;9.988609;-1.2282255
0;28966;-1.1456255;9.8916445;-0.9684546
0;28986;-0.7026982;10.023325;-0.7314286
0;29008;-0.20470424;10.229227;-0.48003745
0;29028;0.9720459;9.764751;-0.4237737
0;29050;0.8355764;9.326612;0.20111294
0;29071;0.033518825;9.3026705;-0.14724341
0;29093;-1.3096284;9.792285;-1.328782
0;29113;-2.5007436;10.038888;-1.70946
0;29135;-1.9416976;9.698911;-2.1272483
0;29157;-1.70946;9.8198185;-1.7657237
0;29177;-1.0666169;9.903615;-0.78649527
0;29198;-0.8559271;10.005369;-0.38187516
0;29221;-0.7398083;9.975441;-0.6631939
0;29242;-0.7469909;9.879673;-1.0067618
0;29263;-0.93254155;9.69532;-1.1647792
0;29283;-1.0043676;9.619903;-1.0606314
0;29303;-0.3890578;9.333796;-0.82240826
0;29325;0.2717419;9.959879;-0.7015011
0;29347;0.5255273;9.904813;-1.0833763
0;29367;0.51475334;9.872491;-1.5191209
0;29389;0.20231004;9.774328;-1.6651673
0;29406;-0.4165911;9.702502;-1.3994108
0;29427;-0.47046062;9.6845455;-1.1204864
0;29448;-0.3866636;9.810242;-1.0259154
0;29469;-0.3854665;9.805453;-1.2246342
0;29490;-0.31364042;9.734824;-1.460463
0;29512;-0.039504327;9.915586;-1.5813702
0;29534;0.110133275;9.950302;-1.4820108
0;29554;-0.18076223;9.8437605;-1.2485762
0;29575;-0.21667525;9.864111;-1.0522517
0;29597;-0.24899697;9.848549;-0.878672
0;29617;-0.2717419;9.895236;-0.8762778
0;29641;-0.5542577;9.9550905;-0.89423436
0;29665;-0.7769185;9.751583;-1.3072342
0;29685;-0.5279215;9.892841;-1.8100165
0;29706;-0.439336;9.907207;-2.2301989
0;29729;-0.59974754;9.751583;-1.8926164
0;29749;-0.5351041;9.576807;-1.0941502
0;29771;-0.22625206;9.625888;-0.51116204
0;29792;-0.11492168;9.827001;-0.4189853
0;29813;-0.17717093;10.123882;-0.51235914
0;29832;0.051475335;10.216059;-0.30885202
0;29855;0.29209262;9.794679;0.075417355
0;29875;0.6452374;9.625888;0.3878607
0;29897;0.92655605;9.606734;0.36511576
0;29920;1.1755531;9.651027;0.35793316
0;29939;1.1432313;9.894038;0.3842694
0;29962;1.1252748;10.079589;0.34237084
0;29983;0.59974754;10.259154;0.4261679
0;30003;0.48722005;10.506954;0.6607997
0;30019;0.4285621;10.381259;0.7134721
0;30040;0.6955156;10.067618;0.688333
0;30065;1.0833763;10.036493;0.6452374
0;30086;1.6783354;10.035296;0.30765492
0;30109;2.1775265;9.733627;-0.16400282
0;30129;2.2361844;9.533711;-0.49919105
0;30151;1.6927006;9.593566;-0.33399114
0;30173;1.4664485;9.973047;0.20590134
0;30192;1.1647792;9.707291;0.79008657
0;30215;1.3096284;9.448717;1.1444284
0;30236;1.6579847;9.181764;1.1719618
0;30256;1.6579847;8.816648;0.9720459
0;30277;0.60932434;9.194932;0.6823475
0;30299;0.16519992;9.465476;0.5614403
0;30320;-0.2657564;9.532514;0.40940848
0;30341;-0.41060558;9.532514;0.2777274
0;30364;-0.21906945;9.630676;0.29568392
0;30384;0.1388637;9.694122;0.45010993
